premise	hypo	label
Vishnu , mungu mwenye silaha nne pamoja na rungu , foko , are , na lotus , ana incarnations wengi , ambao maarufu zaidi ni krishna , ambaye anaonekana kama shujaa wa kipekee , mavhudzi wa kucheza , au mafisadi baby .	Vishnu ana silaha nane , sawa na fashion kwa pweza .	contradictory
2 ) fbi warned wanachama sita wa congress mwaka jana kwamba china na kwa michango ya kampeni haramu kupitia makampuni ya kigeni .	Congress kuchunguzwa fbi kwa biskuti za kampeni haramu .	contradictory
Ufadhili wa misaada ya kisheria huhifadhi rasilimali za jumuiya na huhifadhi dola za ushuru .	Ufadhili wa misaada ya kisheria huhifadhi pesa za ushuru .	entailment
Lakini wao kuwa chaguo zote zinapatikana kwa witztum na rips umba chumba cha wiggle , hivyo huhalalisha kadamnasi wa mwandishi wa mwandishi mafisadi matokeo hayo .	Kulikuwa na chaguo zinazopatikana .	contradictory
Macho ya adrin katamba juu ya vrenna kama she , kudzihirika mwili wake wa pembe za ndovu chini ya nguo ya kijivu .	Adrin aliamwangalia katika mwili wa vrenna	neutral
Ilibidi rudufu kozi za vitu katika anga zao na pasha tabia za kawaida za dome .	Inaweza kuunda kozi zisizo za bila malipo katika anga .	contradictory
Alikuwa mwaka 1897 ( baada ya mtangulizi wake alikuwa chini , kwa sababu maharaa alitaka mpya ) na inawakilisha mipaka yote ya mughal nostalgie na undigested victoriana .	Wa zamani alikuwa chini kwa sababu maharaa taka mpya na mpya jengwa mwaka 1897 .	entailment
Ser perth alionekana katika mlango wa doorway na wawili wa mandrakes .	Ser perth alionekana kwa mlango wa doorway , looking for the two mandrakes .	contradictory
Unatoka texas sehemu gani ?	Je , unatoka sehemu gani ya kentucky ?	contradictory
I do , hata hivyo , nashangaa kuhusu nini hakuna .	Kulikuwa na kitu hapo	neutral
Mashariki ya ufaransa , kutoka kwa alpi chini ya rh ? ? ne val ? ley to haute na ya d ' wahuni ( kifaransa rivi ? enzi ) , ni uwanja wa ufaransa , na resorts hiyo kwa mahitaji ya watalii katika majira ya kiangazi na majira ya baridi .	Resorts nchini ufaransa ni mbali sana na uwanja wa ufaransa .	contradictory
Lakini si wote ya , na si wote will .	Sio kila kitu chake nacho au will	entailment
Yes when i first started ualimu i remember i went up to my job nikasema sawa nataka kuona mitaala guide unajua so i ' ll know what i ' m suppose to teach and they go hatuna hata moja sisi ujue wapi moja	Wakati kufundisha hawakuwa na mwongozo wa mitaala .	entailment
Kwa ujumla , economists wanaonekana kutazama utayari wa mtu binafsi ( wtp ) kwa maboresho katika ubora wa mazingira kama kipimo kamili na sahihi cha thamani ya thamani ya mazingira ya mazingira au afya .	Data ya wtp ni wakati mwingine mgumu kukusanya na pima .	neutral
Um-hum kwa kweli aliandika kwamba kabla ya uh medellin cartel kuwa kuwa kwenye kabla ya wakati huo ni muda mrefu na aidha anajua mtu au ana fikra nzuri za kweli kwa sababu ni vibao pretty karibu na nyumbani .	Amesema anajua mtu ndani ya shirika na makala hiyo inaonekana kuunga mkono kauli yake .	neutral
Ni bora kuruhusu ration ya kila siku ya hekalu kuu , jumba la makumbusho , na bustani ya matembezi au mbili kuliko tusikalili kila kitu kwa muda mfupi , kuacha tu ukungu wa kila mmoja na hisia ya kudumu ya hakuna .	Inachukua masaa machache kutembelea hekalu mbili na makumbusho .	neutral
I didn ' t go straight back kwa bar ya daniel	I kwa bar ya daniel	contradictory
Um-hum oh nadhani ni overcrowded wote	Seems to me kama kila mtu ni overcrowded	entailment
Lakini chapisho hilo made telling hapa .	Ukweli kwamba chapisho hilo made omission alikuwa telling sana .	entailment
I ' ve papers kwa hao	Nimepata crickets kwa ajili yao .	contradictory
Bado , kama makaa na mafuta ni bei ya chini ambayo wao matatizo na tortures ya vijana wa rangi , jibu langu ni kwamba bidhaa ingekuwa dear kama mmetoa gratis .	Nadhani bidhaa wange bila malipo iwapo walikuwa bila malipo .	contradictory
Trust or not , i think itabidi kwa wote sawa sawa. madume '	I guess inabidi kwa	entailment
Kwani kila vita , lakini kusaidiwa kwa marafiki wa hali ya juu kama vile beatrix potter , uaminifu wa taifa polepole alikuja na kwa ushawishi zaidi .	Beatrix potter hajali uaminifu wa taifa .	contradictory
Wakati mwaka 1912 , chuo kikuu ilikuwa na jumla ya wanafunzi 72	Chuo kikuu ilikuwa na mwili mdogo sana wa mwanafunzi wakati kwanza .	entailment
Ndio nilikuwa na simu ya kuvutia kuhusu uh wiki mbili zilizopita , alikuja kwa kuchelewa pia ilikuwa kama kumi na thelathini usiku na i na	Nilipata simu ya kuvutia sana wiki mbili zilizopita saa 11 : 30 usiku .	entailment
Mifumo ya silaha - mchanganyiko wa silaha moja au zaidi kwa vifaa vyote husiani , nyenzo , huduma , wafanyakazi na means ya uwasilishaji na deployment unaohitajika kwa ajili ya self .	Mfumo wa silaha inahusisha zaidi ya mfumo mmoja wa jofa .	neutral
Kutishiwa na maandamano ya demayi mnamo roma mwaka 1922 , mfalme vittorio emanuela iii walioalikwa mussolini , il duce , kwa serikali .	Walitaka form serikali .	entailment
Mara moja kitengo trick kwenye programu za biashara , kitengo hicho will kitengo lililoathirika .	Vitengo lililoathirika ni kuhudhuria mikutano kila jumatano na ijumaa .	neutral
Tuna kroger ila sio skaggs	Hakika sisi ni wenye kroger na skaggs .	contradictory
Napata tu gazeti kwa weekends hivyo .	Napenda kuketi na kusoma cover ya gazeti ili kufunika wikendi .	neutral
Ca ' daan aliona uharibifu yeye kwa farasi lakini maono ya pepo ya red nyekundu iliipiga amehifadhi miguu yake na mare ulihama .	Ca ' daan alikuwa thinking pepo iliipiga	entailment
' naskia wewe mwenyewe. madume '	Naskia vile ulikuwa na raha	entailment
She ndani yake lakini kichwa kilikuwa barbed .	She kwa .	entailment
Badala ya wanda , jokes , jokes , , wakali , wakali , wakali , wakali , , , , , , , , , , , , , . , . , . , . ,	Kuna aina mbili tofauti za vichekesho kuwa .	entailment
Sisi mwanasheria mmoja kwa kila watu 30,000 maskini katika bonde , ukumbi alisema katika matoleo ya jumapili ya monitor ( mcallen ) .	Bonde hilo ana upungufu wa wanasheria kwa zaidi ya miaka mitano .	neutral
Sisi ni kwamba vita kila siku hapa kazini .	We have never had any issue kama hiyo job	contradictory
Bila shaka sio .	Hakika .	contradictory
Bado , wahariri wengi wa jarida walisema clinton alikuwa sahihi .	Clinton kuropokwa kwamba alikuwa juu sheria ya ufunguo .	neutral
Ili kurudi kwenye majadiliano , jibu langu pendwa ni naambiwa i ' m great !	Jibu napenda kusikia zaidi ni kwamba i ' m terrible .	contradictory
Kanisa la faini la kisiwa , saint-louis-en-l ' ile , ni kama elegant kama makazi ' bright na airy kwa mwanga wa dhahabu nuru mkusanyiko wa dutch , lols , na kiitaliano 16-na 17 sanaa ya karne ya nne na baadhi ya superb tapestries kutoka karne ya 12	Kuna kanisa mrembo juu ya kisiwa	entailment
Katika miaka 20 iliyopita , mabadiliko yamekuwa hasa na	Kuna mabadiliko makubwa	neutral
Ifikapo mwaka 1582 , huyaambatisha wa kikristo walikuwa saa 150,000 ; kwa 1615 kulikuwa na nusu milioni nzima nchini humo .	Laki tano huyaambatisha kwa ukristo walikuwa nchini by 1615 .	entailment
Ndoa nyingi nchini india bado kupangwa na taratibu kwa makini ameenda mahari .	Wengi wa ndoa ndani ya india bado ni aina ya kienyeji ya kienyeji .	entailment
Utamaduni wawili wa tabaka la juu la tabaka la juu na la chini la tabaka la chini na katika megaworld moja ya utamaduni wa pop .	Megaworld wa utamaduni wa pop ana kutokana na kuchanganyisha wa tamaduni za chini ya darasa na juu ya tamaduni za juu .	entailment
Mwandishi wa slate mickey kaus simu .	Mwandishi mwandishi mickey kaus hatambui uwepo wao .	contradictory
Mongolians kutoka china kusini na kipolynesia na malay watu kutoka ufilipino na visiwa vya kiindonesia humo pamoja na mito ya peninsula na kaskazini ya kaskazini .	Mongolians humo mito kwa sababu wao samaki huko .	neutral
Siku moja , hivi karibuni pengine , umma itabidi wacha gaping kwa uwezo wa boris lenyelo ' ili kuwa mzuri wakati wa mgogoro .	Boris lenyelo ilikuwa ni thinker ya haraka	neutral
Ingekuwa kosa kubwa kwa congress kwa wakubwa wakubwa kwa pitisha hmos .	Congress lazima kuwaadhibu hmos na wakubwa hawawezi kufanya chochote juu yake .	contradictory
Sisi kwa moja ambayo sisi uh ana kwa mifuko	Hakuna yeyote kati yao hiyo kuwa na giriamaland ya begi .	contradictory
Sawa sawa i wange .	Sina uhakika , lakini naamini watakuwa .	neutral
Watafiti wamepata joints , sawa na wale wa cha , katika baadhi ya mwamba wa zamani zaidi duniani .	Meteorites na kuwa na joints .	entailment
Akatoa bomu la waste katika chumba cha mkutano cha hitler na dukuduku kama karibu na mlengwa kama angeweza , kisha left kwa kisingizio cha mumbled , ; kwenye boma , na flew berlin .	Mwanaume alijaribu kuua hitler kwa bomu .	entailment
Kuna remedies tatu za principal kwa mtandao	Kuna njia 3 tunaweza kuboresha mtandao wa intaneti .	contradictory
And i was just too much to start with na bado na coz niliacha niliacha nikaona vizuri i better do some simple things and work up to this coz ilikuwa tu ngumu sana to get it done and there walikuwa wengi sana shadings na rangi na	Wasn ' t too much , nilianza kwa mwendo wa kulia .	contradictory
Bila kuangalia tommy yule msichana alienda juu ya meza , na alichagua tray .	Wakati anahepa glancing pale tommy , msichana huyo alienda kwa meza .	entailment
I have to ask her , ca ' daan alisema tena .	Ca ' daan alikataa kuongea na yeye	contradictory
Mina nje a poa	I a na na ...............	neutral
Kama mwongozo wa msingi sisi ishara hapa chini ili kuashiria bei kwa chumba cha mara mbili kwa kuoga , ikiwa ni pamoja na	Tulikuwa na ishara za kuonyesha bei kwa chumba cha mara mbili .	entailment
Oh lord right yeah i saw the first one and i thought ndio ulikuwa unajua pretty ucheshi	I watched the first one , na nikapata ni hilarious	entailment
Kofia ya zamani , suh hamilcar alileta katika headgear vizuri , zaidi ya heshima ya heshima kuliko ilikuwa saa moja iliyopita .	Hamilcar alitoa kofia ambayo yeye naye mapema mchana .	neutral
Shughuli za udhibiti zinaweza kujumuisha mbinu zote za prepayment na postpayment ili kudhibiti malipo _ .	Mbinu za prepayment na postpayment zinaweza kuhakikisha malipo bora .	entailment
Si unaelewa ?	Je , unahitaji me tena ?	neutral
Ukuta wa mtaa wa wall washington waya anaripoti kwamba mwenyekiti mpya wa chama cha kidemokrasia cha hampshire anasema clinton should wakati yeye mfuko wa fund katika jimbo lake wiki ijayo , lakini anaongeza , sina uhakika yeyote [ hapo ] anaweza kudhibiti shauku yao .	Waya wa washington anasema clinton ni tulizojivunia wa ushindi huo .	neutral
Kuna maili ngapi hapo sasa. kwani nini ?	Hivi karibuni made replacement .	entailment
Ingawa sababu nyingi huchangia kwa udhaifu huu , audits na gao na uchanguzi general na kuwa sababu ya uhakika ni usimamizi wa programu duni ya usalama .	Usimamizi wa usalama na programu walikuwa kuwa sekta ya nguvu bila matatizo wakati wa audit .	contradictory
Moats na magofu ' ingawa gothic kwa mtindo ' ni pambe tu , na tair ni kwa ndege zake straight na landings kuliko fomu ya zamani ya mteremko ambayo alikuwa kwa wavamizi .	Ndege iliyo nyooka wanakosa ubunifu .	contradictory
Kwa kila mtu aone	Kwa kila mtu kwa .	entailment
Eneo bora katika kaunti ya machungwa ni laguna beach , kama eneo lote la pwani la jiji hilo ni hifadhi ya baharini designated .	Beach beach ni hifadhi ya marine designated .	entailment
Abiria wa biashara namba 0289 / mr. pearinsky leafed kupitia kurasa kadhaa , ikilinganishwa na picha zilizo na mwonekano wa nje na ilianguka usingizi .	Mr pearinsky alikaa macho ndege nzima watching movie .	contradictory
Somewhere on the other side of the horse , mwanaume mwingine alilia wakafuata na crack ingine ya radi .	Farasi alikuwa na mateke na mwanaume kichwani .	neutral
Wakati ambapo mgonjwa anagawa katika canals nne , ya ameshiriki na atakufanyieni na wavuvi .	Tanners , millers na wavuvi walikuwa kwa kuhusu sehemu gani ya mfereji huo ulikuwa ni wa nani .	neutral
Naam huyo ndio mrs inglethorp alifanya	Bi inglethorp alifanya nini hakuna mtu mtarajiwa kufanya .	neutral
Hususani , anwani ya kanuni senior executivesa wajibu kwa kuunda muktadha wa usimamizi wa ufanisi kwa ajili ya cio wao , na pia majukumu ya ciosa kwa ajili ya kujenga weledi na kuandaa teknolojia ya habari na usimamizi ili kukidhi mahitaji ya biashara	Hakuna mtu ambaye yupo kwenye charge ya kujenga weledi .	contradictory
Nadhani wakulima nchini marekani tambua kuwa , ' lube alisema .	Lube anadhani kwamba sisi wakulima tambua hilo .	entailment
Wakati karatasi used hadithi za mwandishi huyu kwenye a1 kwa siku tano mfululizo , alikuja nyumbani na kuwasilisha gharama .	Yaliyoripotiwa waislamu gharama baada ya kurudi nyumbani .	entailment
Baadhi ya mambo ni sura mbaya , lakini pia kuna upya ya unapendeza katika design zote mbili za classic na za kisasa .	Kuna born wa muundo wa zamani na wa sasa , na vile vile plethora wa upuzi wa unsightly .	entailment
Unasahau mwenyewe , dave hanson !	Umesahau mahali wewe , hanson !	neutral
Oh really ooh wewe kweli ! basi	Oh kweli lazima iwe breeze kwako basi	contradictory
Kama huwezi kutengeneza akili yako , kichwa tu kwa moja ya filamu ya jitu vya na kumbi nyingi .	Kuna zaidi ya filamu moja kubwa ya filamu tata .	entailment
Hadithi ya jalada ya muda ni kwa kuachiwa kwa ushuhuda katika kesi ya paula jones .	Hadithi ya jalada kwa wakati ni kuhusu innocence wa paula jones .	neutral
Pewa historia yake fupi kama taifa la unified , mengi ya wazalendo ya italia inaonekana kuonekana zaidi katika timu ya taifa ya taifa ( soka ) .	Capitano zaidi kama kucheza soka wakati wa muda wao wa bure .	neutral
Ni mitihani ya ankara baada ya malipo katika lieu ya mitihani ya prepayment .	Ankara walikuwa baada ya malipo .	contradictory
Haja kusema bakuli , ambayo bado iko katika kipande kimoja , ni chini ya kufunga na ufunguo wakati wote .	Bakuli ni ya dhamani sana , na lazima guard .	neutral
Madhabahu umetisha .	Madhabahu ilikuwa ya kutisha .	entailment
Je , drive kutoka mji wa kusini katika ishara ya d93 , ? post route des plages , kwa tahiti au pampelonne kwa fukwe bora , ambayo ina shaded ya mchanga na lovely ya mwavuli .	Miti ya pine mkapuuza fukwe za tahiti na pampelonne .	entailment
Ni dhahiri , biashara ya mkahawa inaweza kufadhili baadhi ya mambo makubwa ya ajabu .	Biashara ya mkahawa hufanya dola milioni 2 kwa mwaka .	neutral
Kwa mfano , mapunguzo ya presort yana mambo ya aina 1 , aina ya 2 , aina ya 3 , na labda baadhi ya aina 5. vivyo hivyo , mapunguzo ya meli yana mambo mengi .	Mapunguzo ya meli , na mambo yao mengi , kwa kawaida bebwa kwa mapunguzo ya presort .	neutral
Vizuri hawaii ni mbali sana. fikiria kuhusu	Hawaii ni mbali kiasi , wakati wewe .	entailment
Kama athari ya upande wa ugonjwa huo , waandishi wa habari wana heshima kubwa kwa kampeni ya kuendesha vizuri .	Waandishi wa habari kama wakati kampeni zina matangazo mazuri na hakuna hasi .	neutral
Kwa ajili ya watoto ili kufanya huduma ya kijeshi au huduma ya umma moja kwa sababu nyingi kwa hilo sio kwa sababu tu mimi ni tako gumu au chochote ni hivyo tu	Nadhani watoto wanafaa kufanya aidha jeshi au huduma ya umma .	entailment
Wanafunzi wote waganga take matibabu ya sanaa kwa muda .	Kila mchawi ajifunze matibabu ya sanaa kwa muda wakati wao ni mwanafunzi .	entailment
Sympathizers ' s sympathizers anafafanua kuwa bidhaa hiyo ni ya kisheria , na mbali onyo la clinton kama erected wa kisiasa imebuniwa kwa wazazi .	Sympathizers ' s sympathizers aliashiria kwamba bidhaa hiyo ni ya kisheria na mbali clinton kama erected wa kisiasa .	entailment
' unatumia nini kwa akili ? madume '	Unatumia nini kama roho ?	contradictory
Reagan na thatcher present na mikakati ya retirement ya contrasting -- pathetic senility na rancorous uasherati , kila mmoja katika njia yake ya self ya self .	Hakuna mtu kama mikakati ya kustaafu ambayo walikuwa .	neutral
Soma kwa mtazamo wake , na kitu kingine ni vigumu zaidi kwa .	Alionekana hasira na wazi wazi .	contradictory
Masaa ya ununuzi katika ibiza ya mwisho kuanzia saa 9 : 00 asubuhi hadi saa 1 : 00 usiku na kuanzia saa 4 : 00 hadi saa 8 : 00 usiku	Saa za ununuzi katika ibiza ni fupi sana na kuanzia saa 6 : 00 asubuhi hadi saa 8 : 00 asubuhi	contradictory
Kaskazini kutoka ribeiro frio , kuelekea pwani , ni faial , picha nyingi kwa sababu ya mpangilio wake wa picturesque kwa miguu ya penha d ' ? ? guia .	Ribeiro frio ni a sana	entailment
Watu wengi hawawezi kusimamia kwenda italia nje ya vipindi vikuu vya likizo ya likizo , julai , na agosti .	Kupata muda wa kutembelea italia ni vigumu kwa watu wengi .	neutral
Kwa backing wa congress , pm gowda walitawala mpaka mei 1997 , wakati congress ya na maalumu inder kurnal katika eneo lake .	Pm gowda alikuwa mpaka mwaka 2005 .	contradictory
You know it city yenyewe ni noma but i mean unaenda ndani ya gari ya gari for a drive and you could see nothing for miles na miles na miles	Jiji ni kubwa lakini peacefulness wa nchi ni bora zaidi .	neutral
' kama whore , ' deri said .	Wine ni kama the rahisi whore deri kila met .	neutral
Aina ya mtu , ilikuwa jambo la kweli	Aina ya mtu , ilikuwa jambo la kweli .	entailment
Jirani ni wa kirafiki na inaonekana muaminifu .	Inaonekana kama jirani ni muaminifu .	entailment
Sawa no i ' m in california	Niko pwani ya mashariki	contradictory
