premise	hypo	label
A főcsarnokban a mennyezeten hindu motívumok találhatók, és például a nyugati páva között egy kígyót tartanak a csőrükben.	A főcsarnok mennyezetén festmények találhatók.	entailment
Ez a Szent István vértanúságának hagyományos helyszíne, és a csodálatos szulejmán által felépített falak egyik szerényebb kapuja.	A Szent István vértanúságának helye a vita tárgyát képezi.	contradictory
egyfajta bérlet egy anya, hogy tudod, hogy nem leszel benne csőd, hanem uh	Sajnálom, de egyenesen kijelentem, hogy eléggé csak egy állandó gondnok van.	contradictory
A rendszer, amellyel segíthet a kicsi papírmunkák be nem töltött kitöltésében, az államháztartásba kerülhet, az ügynökség azt mondja.	A rendszer segít az embereknek fizetni a bírságokat.	contradictory
Gyerünk át, hadd nézd meg Doc, hogy nézd meg a ti arcodat, Nye elrendelte.	Nye azt mondta neki, hogy nézze meg az arcát.	entailment
Trianguláció Biztosíthatja, hogy az eseményekre adott okok megfelelően tükrözik a különböző források hatásait	Nincs mód arra, hogy megfelelően tükrözze a különböző források hatását egy eseményre.	contradictory
igen, tudod, hogy ő fog ordítani rám, hogy ezt megvásárolja ezzel tudod, és ő nem yeller, de	Nem törődik azzal, amit veszek, és soha nem ellenőrzi.	contradictory
Ennek a hatásának felméréséhez feltételeztük, hogy az Egyesült Államokban a kazángyártók tovább növekedtek az 5,3 százalékos ütemben, amit a kazángyártók, az Iron Ship Builders, a kovácsok, a Forgers és a Helpers nemzetközi testvérisége minimális növekedési célként határozott meg.	Az Egyesült Államok kazángyártóinak növekedési rátája nem vették figyelembe ezt.	contradictory
Bárki azt mondta nekem, hogy Drew Rennie 'rúgást' fog élni, egyenesen az arcára mondtam, hogy egy villás nyelvű hazug volt. Drew részben az érzékeihez és a jelenhez jött.	Ha valaki azt mondta nekem, hogy Drew Rennie életben van, őszinte embernek hívtam.	contradictory
Milosevic 1989-re mutat.	Azt javasolja, hogy 1989 az év, amikor Amerika éles fordulatot hozott a társadalmi konzervativizmus felé.	neutral
A jogi szolgálatok megpróbálják visszaadni az idős házaspárnak.	Az idős házaspár önállóan visszaszerezte, jogi képviselet nélkül.	contradictory
Szabadon beleszerethetünk az egész országba, és mindig csodálatos élethosszig tartó szerelmi viszony.	Az embereknek élethosszig tartó szeretetük van az országgal.	entailment
Ott van a szuper-drága emporia Tiffany, Chanel, Mondi és Giorgio Armani, de a megfizethetőbb kiskereskedők, mint például Ralph Lauren és Guess?	A Rodeo Drive tele van junky souvineer üzletekkel.	contradictory
A SIDS babák szüleit a múltban hibásan vádolták.	A SIDS gyermekek szüleit korábban hibásan vádolták.	entailment
A külföldieknek nyújtott eszközök értékesítése azonban befolyásolhatja a nemzet fogyasztási és befektetési képességét.	A nemzet fogyasztási és befektetési képességét befolyásolhatják az eszközöket vásárló külföldiek.	entailment
Párizs, mint fővárosa, kiterjesztette a szabályt a Medi-ra? ter? ra? nean.	A fővárosában, Párizsban marad a legtöbb idő.	neutral
A résztvevők azt is megjegyezték, hogy a PCAOB-nak ki kell használnia azt a tényt, hogy a jelenlegi környezetben senki sem motiválja a rossz könyvvizsgálót az utcán, mint maguk a számviteli cégek.	A PCAOB nem foglalkozhat a könyvvizsgáló cégek rossz könyvvizsgálóival.	contradictory
Két ezer és tíz sokkal jobb volt	2010 csak szörnyű volt.	contradictory
próbálj meg megtalálni azt az időt, amikor mindenki ott lehet, és mi is	Megpróbáljuk megtalálni az időt, hogy mindenki egyszerre menjen, és együtt töltsön időt.	neutral
Jon érezte magát az elítélt állatokat illetően.	Jon szimpatikus volt a vadállatokra.	entailment
A javasolt szabályalkotás elemzése tartalmazza a 603. szakasz b) pontjának 1. és 2. alpontjában előírt információkat, ismertetve a javasolt intézkedés indokait, céljait és jogalapját.	Vannak okok a javaslatban szereplő javasolt intézkedésekre.	entailment
mi az a Duxbury	Biztos vagyok benne, hogy ez nem Duxbury.	contradictory
India azzal vádolta Pakisztánt, hogy támogatta a terroristák eltérítését és menedéket.	Pakisztán sokat segített a terroristáknak.	neutral
Mindaddig, amíg a pénzügyek főként hazai ügyek, az emberek azt akarják, hogy egy banki futamban a helyi pénz - és kitaláljuk, hogy mi a helyzet, a kormány képes nyomtatni, amennyire csak akar.	A bank futása esetén az ország elfogyott a pénzből.	contradictory
Az épület a sajtóidőben helyreállt.	Minden épület helyreáll a sajtóidő alatt.	contradictory
A muszlim uralom nagymértékben toleráns volt, és közel négy évszázadon át békésen folytatta a Szent Helyek közös keresztény-muszlim protektorátusát.	A keresztények és a muszlimok együtt dolgoztak a Szent Helyek védelmében.	entailment
Nos, én csak az életemben tudom, hogy a nők szerepe drasztikusan megváltozott az anyámnál is, amikor a családjával kezdett, és kilépett a munkájából, és otthon maradt, amíg nem	A nők szerepe megváltozott a gazdaság miatt.	neutral
igen, különösen Texas időszakban	különösen Ohio-ban	contradictory
um tetszett Eric Dickerson Dickerson	soha nem voltam Eric Dickerson rajongója	contradictory
A túlnyomó egyetértés az, hogy nem fog.	Mindenki azt hiszi.	contradictory
Hirtelen megtörtént, hogy elmenjek a faluba, és felnézek Bauersteinre.	Fogalmam sincs, hogy ki Bauerstein, és nem akarom tudni.	contradictory
A hosszú, nyugodt ebédidő ötlete teljesen idegen.	Az ebédszünetek csak 30 percig tartanak.	neutral
Nos, mondta Tuppence meditatívan.	Tuppence gondolt rá.	entailment
igen, igen igen igen igen nagyon csípő sérülések és olyan dolgok, amik igen igen, ami sok srácot kényszerít ki a játékból	Sok srác sérülések miatt hagyja el a játékot.	entailment
Mind Texas, mind Illinois úgy találta, hogy az első fizetési pontosság felülvizsgálata drága - 250 000 dollár és 400 000 dollár közvetlen költség.	Texas és Illinois pénzt tett a felülvizsgálatból.	contradictory
Az alligátor gazdaság itt valami kíváncsiság.	Az alligátor gazdaság kissé furcsa.	entailment
ami egy kis városban ismeretlen, amiről tudod, hogy általában nem társítod ezt	Ez a kisvárosokban gyakori.	contradictory
Julia Sweeney úgy döntött, hogy a bátyja betegségének történetét és a színpadra, majd a képernyőre vitte; Pauline Kael nem döntött úgy, hogy a Rushmore rendező, Wes Anderson New York Times beszámolója arról, hogy meglátogatta a nyugdíjas New York-i kritikusot, úgy tűnt, hogy a magánélet tisztességtelen behatolása volt.	Julia Sweeney testvére volt az egészség elnevezése.	contradictory
A Sínai-i turisztikai fejlesztés főként a keleti part mentén fekszik, ahol a part megfelel az Aqabai-öböl vizének, bár az üdülőhelyek között sok mérföld van.	Az üdülőhelyek közötti távolság néha mérföldet is meghaladhat.	entailment
igen, mi azt mondjuk, hogy hitelkártyát használunk, ha ez kényelmes, de ha pénzt fog nekünk fizetni, nem is	Ritkán soha nem fizet nekünk pénzt a hitelkártya használatához, ha ez kényelmes.	neutral
Az elnök - és ez különösen igaz Clintonra - gyakran a legkevésbé sértő jelöltet jelöli, nem pedig a legjobban képzett jelöltet a szenátus nyugtatásához.	Ha Clinton kinevezte a legképzettebb jelöltet, a szenátus szavazhat ellenük.	neutral
Mindkettő viszonylag fájdalmasan konfigurálódott.	Mindkettő viszonylag fájdalommentes volt.	entailment
Azonban, míg az FDA által a magánszektorra becsült költség 81 dollár.	Az FDA nem tudta becsülni a magánszektor költségeit.	contradictory
és úgy tűnik számomra, hogy sokkal több információt kapsz, ha kérdéseit meghallgatták, ha megengedték, hogy megkérdezze a tanúkat, vagy ha az ügyvédek vagy akár a bíró is.	Anélkül, hogy beszélnénk a tanúkkal, nem tudhatod meg az igazságot.	neutral
Befektetés (1960-2000) 66 3.3.	A beruházás jó.	neutral
Clinton elnök, összehasonlítva az 1996-os jóléti törvényjavaslattal folytatott tárgyalásokat, jelezte, hogy elfogadja a kompromisszumos tervet.	Clinton elnök egyáltalán nem akart kompromisszumot kötni.	contradictory
A legjobb szezon február-május, amikor sok szép gesztenyebarát (pöttyös szarvas), feketebokszot, golyót, bikát (vadon élő szarvasmarhát), vaddisznót, Kanha egyedülálló barasingha-ját láthatod. 12-mutató) mocsári szarvas, és majmok is.	Májustól szeptemberig a legjobb alkalom a látogatásra, és ha május előtt jön, valószínűleg nem fog sokat látni.	contradictory
A drámai bejáratok nem mindig voltak sikeresek.	A késő kilépés szórakoztató.	contradictory
A kutatók szakértői értékelési eljárások révén kerülnek kiválasztásra.	A kutatók szakértői értékelési eljárások révén kerülnek kiválasztásra.	entailment
Brown azt válaszolta, hogy a finanszírozás csak bizonyos hányada alkalmazható az R-01 támogatások fejlesztése felé, és a technológia egy része, például az interaktív videók is meglehetősen drága lehet.	Brown azt válaszolta, hogy a technológia egy része, mint például az interaktív videók és weboldalak, meglehetősen drága lehet.	neutral
Ehelyett, mint az abortusz, a panelisták dicsérték az új technikákat a régi kérdések megoldására.	Az új technikák megoldották a régi kérdéseket.	entailment
A férfi elhaladt a mélyedésen, és erősen lélegzett, ahogy elment.	Az ember tartott lélegzetet, amikor átment a mélyedésből.	contradictory
De mi van, ha az idők kemények lesznek, és a sapkák megcsípnek?	Nagyon lehetséges, hogy hamarosan küzdünk.	neutral
! További kérdések .	Minden kérdés megválaszolásra került.	contradictory
hová játszottál Texasban	Miért soha nem játszottál Texasban?	contradictory
Dublin egy fiatal város.	Dublin egy régi város.	contradictory
A kocsit egy mexikói bőrkabát és egy piros inget viselő kabát vezette.	Egy mexikói, aki bőr nadrágot és piros inget viselt, vezette a kosarat.	entailment
Az elsőhez hasonlóan ez egy nagyon mozi pillanat volt, de nem működött jól.	Olyan mozi pillanat volt, mint az első, de nem is működött	entailment
és tudom, hogy néhányan ismerem azokat az embereket, akiket értem, tudom, hogy az emberek is, és tudom, hogy megérdemlik, hogy ételt és vizet inni	Úgy látom ezeket az embereket, mint emberi embereket, és éhezni kell őket.	contradictory
Ő is tisztelt figura marad az ír panteonban.	Az ír lore-ban szégyenként ment le.	contradictory
A ház a 16. századból származik.	A házakat a 16. században építették.	entailment
Ca 'daan bölcsebb visszatért a harcosok bíróságához, mint az előző nap.	Amikor Ca 'daan visszatért a harcosok bíróságához, bölcsebb volt, mint az előző nap.	entailment
Rengeteg kacsa, szarvas és hattyú van, és a csatornát a 18. századi hidak nagyon jellegzetes görbéi övezik.	A 18. századi híd közelében sok madár látható a csatornán.	entailment
Az OSHA gazdasági elemzést végzett az utolsó légzőszervi védelmi szabály költségeiről és előnyeiről.	Az OSHA elemzést végzett, de megállapította, hogy a légúti problémákkal küzdő emberek számára előnyös.	neutral
A választások nyelvének (szavazás, választás, népszavazás) elfogadásával és a szavazók és politikusok ösztönzésével, hogy a szavazás.com-t úgy kezeljék, mint a járműveket, amelyeken keresztül a nyilvánosság megbízásokat ad a vezetőknek, Morris igyekszik a szavazást.com-ra tenni. hely, ahol az emberek szavaznak.	Elérheted a jelöltedet, ha bejelentkezel a szavazáshoz.	neutral
a feleségem néhány hóborsót ültetett, amit nem igazán törődök a hées borsókkal, és ő csak néhányat magára tenyészt	A feleségem szereti a borsót, mert az anyja felnevelte őket, amikor nőtt fel.	neutral
Mindig magával viszi? - kérdezte Tommy égő kíváncsisággal.	Tommy tényleg tudni akarta.	entailment
Mi az ? - kérdezte San doro a késével.	Ahogy San doro a késével megrántotta, megkérdezte, hogy mi az.	entailment
A Denver Broncos a New York-i repülőgépeket fogja a másikban.	A Broncos játszani fogja a Jets-et Denverben.	entailment
igen, azt hiszem, hét igen huszonöt	Azt hiszem, hét huszonöt elég lesz ahhoz, hogy több italt vásároljon.	neutral
Napjainkban kiderül, hogy az egész szomszédság kicsi, és az apró nagyapja tele van éljenzőkkel.	A nagyító nagy, de soha nem töltődik be.	contradictory
(Teresa anya szenvedélyesen gondoskodott az állatokról.)	Teresa anya szerette az állatokat.	entailment
A klinikai benyomást vagy biokémiai vizsgálatokat végző szűrés nem olyan pontos vagy érzékeny, mint a strukturált kérdőívek az alkoholfogyasztási rendellenességek vagy a problémás fogyasztás azonosításához.	Az alkoholfogyasztási zavarok azonosítása nagyon nehéz.	neutral
Az egyetlen rendelkezésre álló ház a kunyhók vagy a sátrak voltak, és az utak általában szörnyűek voltak.	Az utak sárosak voltak, és csak a kunyhók vagy sátrak álltak rendelkezésre.	entailment
